filename	ESS_dataRecordingUuid	ESS_inSessionRecordingNum
eeg/sub-28_ses-01_task-DriveWithComplexity_run-1_eeg.set	482193f1-1a0c-47bf-9fa4-3ca6f8dd3ab4	1
